# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.0276010639	0.0034257258	0.000171641262	0.006325807878326369
0.0282210365	0.0038464271	0.000167681771	0.0068346439936105815
0.028841009	0.0045581808	0.000168427701	0.007384161096273384
0.0294609816	0.0052478351	0.000165976922	0.007972035275477685
0.0300809541	0.0057991595	0.00016292656	0.008596093605177005
0.0307009267	0.0069728232	0.000163055005	0.009254304070667472
0.0313208992	0.0075839495	0.000160180409	0.009944768011715208
0.0319408717	0.008197885	0.000157849114	0.01066571570854075
0.0325608443	0.0092922729	0.000159135098	0.011415500856334878
0.0331808168	0.0101346016	0.000156532669	0.012192593958323552
0.0338007894	0.0107443973	0.000156142375	0.012995575703411245
0.0344207619	0.0117734094	0.000155919557	0.01382312739479977
0.0350407345	0.0124165629	0.000156583942	0.014674022724646364
0.035660707	0.0130559843	0.000158934438	0.01554711722548838
0.0362806796	0.0140895289	0.000160462301	0.01644134009778387
0.0369006521	0.0149184201	0.000160378867	0.0173556843655369
0.0375206247	0.0160395032	0.000160931251	0.01828920008682467
0.0381405972	0.0170836214	0.000162225576	0.01924098612441398
0.0387605698	0.0181805973	0.000162015336	0.020210185218847203
0.0393805423	0.0195072947	0.000163490368	0.02119597751159404
0.0400005149	0.0208857879	0.000164221598	0.022197577348074357
0.0406204874	0.0221009937	0.000163043707	0.023214228261243055
0.0412404599	0.0232996044	0.000165081799	0.02424520094688856
0.0418604325	0.0241289884	0.000164725177	0.025289790134139466
0.042480405	0.0250959812	0.000163751239	0.02634731181694721
0.0431003776	0.0261657877	0.000158656723	0.027417102510621776
0.0437203501	0.0272619572	0.000158405746	0.028498516220144134
0.0443403227	0.0283890402	0.000156173064	0.029590924362002072
0.0449602952	0.0291698397	0.000154930981	0.030693713080958966
0.0455802678	0.0306787572	0.000155560628	0.03180628351060661
0.0462002403	0.0319512918	0.000152536258	0.03292804931916711
0.0468202129	0.0328894583	0.000151924386	0.03405843721306935
0.0474401854	0.0340415514	0.00015224618	0.03519688464554464
0.048060158	0.0355018612	0.000150295367	0.03634284050810731
0.0486801305	0.036420824	0.000150151804	0.03749576296526351
0.049300103	0.0381326853	0.00015023468	0.03865512011259589
0.0499200756	0.0392479284	0.000148362746	0.039820388852992175
0.0505400481	0.0404218646	0.000148384051	0.04099105380850637
0.0511600207	0.0418783279	0.000149249375	0.04216660816886983
0.0517799932	0.0427865797	0.000147517567	0.04334655175848521
0.0523999658	0.0439727346	0.000147234275	0.044530392173214486
0.0530199383	0.045364503	0.000147788366	0.04571764291816092
0.0536399109	0.0463590161	0.00014606999	0.04690782463150283
0.0542598834	0.0474356873	0.000146040093	0.048100463283106305
0.054879856	0.0486284192	0.000146670659	0.04929509147109524
0.0554998285	0.049870625	0.000145251936	0.050491246672671346
0.0561198011	0.0511427838	0.000147378674	0.05168847260057316
0.0567397736	0.0521473039	0.000149770878	0.052886317498815276
0.0573597462	0.0536229497	0.000151796202	0.05408433554763763
0.0579797187	0.055106085	0.000152790149	0.05528208519818356
0.0585996912	0.0563157254	0.000153664461	0.056479130422921194
0.0592196638	0.0576242624	0.000154494626	0.05767504004949879
0.0598396363	0.0586885574	0.000154811102	0.0588693871113806
0.0604596089	0.059963699	0.000156981159	0.060061750139679335
0.0610795814	0.0612574619	0.000157118331	0.06125171157666463
0.061699554	0.0624717198	0.000158737288	0.06243885927942179
0.0623195265	0.0634331974	0.000157939698	0.06362278496001861
0.0629394991	0.0646602881	0.000157784633	0.06480308570147256
0.0635594716	0.0659876754	0.000159447062	0.06597936242292475
0.0641794442	0.0666805494	0.000157651445	0.06715122140235312
0.0647994167	0.0680779128	0.000154174339	0.06831827276567233
0.0654193893	0.0692501811	0.000152863211	0.06948013201123741
0.0660393618	0.0705038774	0.00015257562	0.0706364185222465
0.0666593343	0.0716476287	0.000152396447	0.07178675690353795
0.0672793069	0.0727566899	0.000151794807	0.07293077644227486
0.0678992794	0.0740051041	0.000151350672	0.07406811058974354
0.068519252	0.0750942349	0.000150006231	0.07519839828480823
0.0691392245	0.076531748	0.000149412687	0.07632128252407328
0.0697591971	0.0775545235	0.000150547791	0.07743641186023083
0.0703791696	0.0784781877	0.000148619494	0.0785434389957811
0.0709991422	0.0796409573	0.000148630291	0.07964202226607849
0.0716191147	0.0806917681	0.000148856102	0.08073182425713776
0.0722390873	0.0818193692	0.000148183627	0.08181251327039418
0.0728590598	0.0827555788	0.000147834201	0.08288376196525134
0.0734790324	0.083889344	0.000147846373	0.08394524880278374
0.0740990049	0.0852046024	0.000146771381	0.08499665671378033
0.0747189775	0.0859682848	0.000146429675	0.08603767451880796
0.07533895	0.0869917342	0.000147402747	0.08706799562257839
0.0759589225	0.0880481071	0.000145822852	0.0880873192444494
0.0765788951	0.0891952094	0.000146136186	0.08909534995755553
