# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	P	ENX	BW	SLD
5.7576425317391005	0.06367143067557851	0.04272092668066247	0.893441364984445	7.3801579804982745e-06	3.6487288035745333e-07	2.7655785028310167e-07	0.00015825607058458276	-1.4748249830009459e-06
5.858653804225751	0.05916318957021277	0.044782600139365046	0.895861802789229	9.120608467322486e-06	4.3852277247791995e-07	3.2316277363204544e-07	0.00018252520715595686	-1.457510465234102e-06
5.959665076712402	0.05490398774666682	0.046882713417944435	0.8979909624908352	1.1248188244286786e-05	5.26312977823367e-07	3.772695935791762e-07	0.0002101845737064889	-1.4410174668267316e-06
6.060676349199053	0.05088637770497664	0.0490174783090288	0.8998395775459814	1.3843373878588146e-05	6.308082555877862e-07	4.400250719159913e-07	0.00024165223276542537	-1.4253223454336089e-06
6.161687621685704	0.04710256136005701	0.051182793305051995	0.9014189865868014	1.7002075096172466e-05	7.550088104373957e-07	5.127411605567363e-07	0.00027738892296694446	-1.4104003564737067e-06
6.262698894172355	0.04354445401066254	0.053374251151151936	0.9027410561438521	2.0838311269871013e-05	9.024185881370451e-07	5.969171855060358e-07	0.0003179010472161839	-1.3962258478201067e-06
6.363710166659006	0.04020374535184695	0.05558714876806096	0.9038181035413092	2.5487293555406656e-05	1.0771232661445167e-06	6.942647642490332e-07	0.0003637436570989759	-1.3827724399067759e-06
6.464721439145657	0.037071957301309785	0.057816499570540296	0.9046628201580929	3.1108962710717156e-05	1.2838791410691566e-06	8.067357576110478e-07	0.00041552339231730966	-1.3700131901931546e-06
6.565732711632307	0.03414049845457391	0.06005704818576386	0.9052881952277789	3.789203666224185e-05	1.528214235399774e-06	9.365535853253117e-07	0.0004739013272270545	-1.3579207410828433e-06
6.666743984118958	0.031400715026948314	0.062303287553957205	0.9057074403322116	4.6058625827262556e-05	1.8165430739886257e-06	1.0862482647160785e-06	0.0005395956694870959	-1.346467450544178e-06
6.767755256605609	0.02884393818133425	0.06454947837077053	0.9059339147288731	5.586947796431249e-05	2.1562967161694116e-06	1.2586955641000148e-06	0.0006133842484732685	-1.3356255048271113e-06
6.868766529092261	0.026461527679826315	0.06678967080755285	0.905981051640399	6.762991778625703e-05	2.5560697716623464e-06	1.4571606967700583e-06	0.0006961067235645228	-1.325367012811858e-06
6.969777801578911	0.024244911833489848	0.06901772842215564	0.9058622856261382	8.169654959602642e-05	3.0257862769685408e-06	1.685347017776142e-06	0.0007886664347938444	-1.3156640816596877e-06
7.070789074065562	0.022185623758452403	0.07122735414940158	0.9055909811503025	9.84847936364434e-05	3.5768864629587517e-06	1.9474502241629516e-06	0.000892031810818797	-1.3064888735647693e-06
7.171800346552213	0.02027533397738085	0.07341211823718626	0.9051803624589256	0.00011847732850622996	4.222536602760929e-06	2.2482185998523614e-06	0.0010072372418750023	-1.297813643528115e-06
