# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Collection of the result parameters (medians only) for each iteration.
# -----------------------------------
	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
48	1e-07	1.2134154228121787	413.6428311853808	13.85332757065553	4.191869931115093	3.1469464262616658	4.306939994765601	2.492043801680312	0.908305884023393	1.9953154689874406	28.063082930670966	0.07295903993512637	2.5592891347054616	9.0	3.05	3.586794081095623	0.3241985173623142	0.43108656458724687	0.8	2.0059043657832643	50.0	329.73546677287186	30.490346324530545	0.0005463798458814585	3.6975279180749494
49	1e-07	1.1224373507509515	408.5112409599137	9.573235565745197	4.36891858331025	3.046164336759788	3.824228415963949	2.499156000644199	0.7985322224738719	2.3963037601017443	28.16737623023567	0.07863899713712622	2.4256440801955876	9.0	3.05	3.5439316674164782	0.2996595993952027	0.4586391438955114	0.8	1.9803167479580615	50.0	318.62429340734207	30.378600850872118	0.00048010295232710605	3.2811886277887568
50	1e-07	0.9875660242986948	443.4312824454703	8.927523500645107	4.421793837714815	2.902525160275032	4.315650750907757	2.70017987528197	0.6892737637350032	2.1590729931331207	27.9763724564377	0.07273526738942658	2.6862137557748587	9.0	3.05	3.1949025699130997	0.2834322960324386	0.4565458729086274	0.8	1.8647548920071848	50.0	319.3030000582359	30.37957172800029	0.0005386760967127181	3.3388159814971576
51	1e-07	0.8331694749125158	501.49874834474116	9.419091117129186	4.341852406966935	3.115656496894536	4.182239214724622	2.390043819580086	0.8881255910751832	2.453894528927155	27.537107270361616	0.07373034502847374	2.4645127282594204	9.0	3.05	3.3403002291611	0.2963216301257203	0.4650347893319488	0.8	1.957362194798182	50.0	330.91553759789053	30.414631939438053	0.0004817551646735528	3.334213040048783
52	1e-07	0.9747852826480374	473.76473872289483	9.897757461694841	4.465750873069609	2.8976494555059005	4.371686198301166	2.6114616557302934	0.769965372883213	2.784377024316919	27.235184614329874	0.07228434547105723	2.607337051178924	9.0	3.05	3.6647619094539023	0.3024018619862159	0.45109490788980977	0.8	1.7910158249107784	50.0	322.8362125822349	30.412136606388707	0.0004940040505485289	3.4462100069669566
53	1e-07	0.8508472204666755	449.57740860397263	8.096962166703308	4.369956369331965	3.0815574149802867	3.96282467707833	2.7754589782088566	0.8441667474053012	2.3768592070841947	28.971756203305738	0.0779583679009954	2.4672355616765382	9.0	3.05	3.740108516439255	0.31475034276764746	0.41064345147402814	0.8	2.0623861508469026	50.0	314.1636148835969	30.444574022520662	0.0004934062600543987	3.5224102325081565
54	1e-07	1.1573477060474158	422.5785618401259	10.297798293931093	4.203156735244388	3.0435142102626407	4.302894636353646	2.776311801500999	0.7650476952668726	1.9725356662785596	28.35738800549375	0.07679141539219224	2.412866362281651	9.0	3.05	3.620381830899024	0.30727335112631365	0.43609544831407826	0.8	2.0004026453578962	50.0	332.46643550096934	30.429029461964237	0.0005263142490923037	3.505721360422082
55	1e-07	0.8134199349956812	523.5258744369274	8.12170686707276	4.395857702394618	2.8978381380259237	4.679667610730419	3.799911708523234	0.745407398688818	2.3714249328745907	29.559213814395594	0.0680194140356232	2.4466677678923827	9.0	3.05	3.2492595662020904	0.32168347670226244	0.368204542944552	0.8	1.7281519742673286	50.0	334.9035060725717	30.56601559549075	0.000505822733439813	3.668167610355686
56	1e-07	1.0204013050017244	415.928125704314	8.358035863122952	4.310517264765763	2.9171954736644836	3.8821146359248866	2.464199557293834	0.7982901997586748	2.2871336904565562	28.419638858039427	0.0808396651098142	2.3682317354992555	9.0	3.05	3.180344341217163	0.29624846140389044	0.45152895522329134	0.8	1.9848679267147615	50.0	316.69556159443493	30.347747988363913	0.0004578400183294248	3.462760135454169
57	1e-07	0.733153950181145	527.3762813352278	15.563532694504083	4.155726686607935	3.0765608385292045	4.106573970572467	2.757303065138738	1.0424538557105565	1.6516014635522371	28.889607598517866	0.07816630439884488	2.5658604675743364	9.0	3.05	2.9507074457451865	0.3124954396069565	0.41525943839465207	0.8	1.90065124572997	50.0	331.8847841599293	30.49312636985222	0.0004661612477370053	3.9910118323549213
58	1e-07	1.2167497679057948	407.1561632589294	9.859770202315378	4.353206851414386	3.0415594382264617	4.224183673343121	3.2204815282994925	0.9023095194957571	2.309078699722507	28.99614826339794	0.07330532628550909	2.3736557784287093	9.0	3.05	3.0447714868086595	0.2901506531279283	0.4091016369754139	0.8	1.8158613384269946	50.0	326.97367118095553	30.457846264905026	0.0005125828469590146	3.8954932015937254
59	1e-07	0.8658421536596622	480.8499106608225	10.852567628055835	4.329231870065571	3.0885535728297575	4.8527024877332074	3.2825997283217556	0.7845953506105449	2.1671944563605994	28.35161280534514	0.07333263551900847	2.2982806448381887	9.0	3.05	3.4735726538485734	0.30599478323060303	0.38975488989246215	0.8	1.7812294576787278	50.0	316.43762150235176	30.444623789682005	0.0005499356403012996	3.7694627340287945
60	1e-07	1.240205251868853	395.52647295984025	11.806901142764602	3.921313943436889	2.98145365101845	4.08507472397655	2.720484939169391	0.924668768786575	2.4999307183481743	27.885198489804097	0.07687669618258082	2.4671848189643018	9.0	3.05	2.9737942040196117	0.2990987542215494	0.4401403867701228	0.8	1.8496909226968252	50.0	315.56179618172746	30.403016453271178	0.0005245527250486722	3.5226443583576703
