# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.244410356	0.00160836502	4.60676594e-05	0.0016102658527829875
0.247499931	0.00138047414	4.5901204e-05	0.0013835554771328574
0.250589507	0.00115954204	4.60830008e-05	0.0011925351938044532
0.253679083	0.0010647466	4.73452991e-05	0.0010346580571793074
0.256768659	0.000858677822	4.89319576e-05	0.0009073073717762743
0.259858235	0.000629968422	4.89569311e-05	0.0008078265659005272
0.262947811	0.000626041311	4.78008859e-05	0.0007335475242613716
0.266037387	0.000701512033	4.70203634e-05	0.0006818172321532344
0.269126963	0.000676548178	4.66421218e-05	0.0006500225361000211
0.272834454	0.000589339064	4.15881092e-05	0.0006345983120590976
0.276541945	0.000652289827	4.14120744e-05	0.0006399670126277562
0.280249436	0.000714702245	4.12025087e-05	0.0006620996002472648
0.283956927	0.000760020155	4.10527766e-05	0.0006972217593898457
0.287664418	0.000769227655	4.09419546e-05	0.0007418446711780298
0.291371909	0.000779845727	4.07592229e-05	0.0007927887383389841
0.2950794	0.000822227327	4.04744005e-05	0.0008472004153583182
0.298786892	0.000980101273	4.02126686e-05	0.0009025624203589941
0.302494383	0.00103123225	4.00648439e-05	0.0009566975956278566
0.306201874	0.00103624868	4.0602923e-05	0.0010077670809970237
0.309909365	0.00110440065	4.10141342e-05	0.0010542630063614647
0.313616856	0.00114818694	4.06729756e-05	0.001094996491353886
0.317324347	0.00121475163	4.05190468e-05	0.0011290814650238988
0.321031838	0.00119842765	4.04499795e-05	0.001155914950151235
0.325357244	0.00123308622	3.68348872e-05	0.001177612026703288
0.329682651	0.00126297982	3.69718863e-05	0.001188840222105776
0.334008057	0.00121077255	3.71830425e-05	0.0011898362449974727
0.338333463	0.00120706791	3.71668758e-05	0.0011811561739576118
0.342658869	0.00126976917	3.70505081e-05	0.0011636151807853045
0.346984276	0.00123469144	3.71595375e-05	0.0011382281693283513
0.351309682	0.00117870949	3.85822145e-05	0.0011061527038682625
0.355635088	0.00113350425	4.02117178e-05	0.0010686353033713646
0.359960495	0.00108006708	3.98243293e-05	0.0010269621732162198
0.364285901	0.00105341579	3.88085114e-05	0.0009824151041356488
0.368611307	0.000924631215	3.84580548e-05	0.0009362329694763505
0.372936713	0.000850304846	3.81022695e-05	0.0008895793537161177
0.37726212	0.000873088046	3.7743725e-05	0.0008435163104091853
0.382205441	0.000783843433	3.47786055e-05	0.0007927963238212388
0.387148763	0.000724070407	3.47340775e-05	0.0007452574139893435
0.392092084	0.00072466452	3.4650852e-05	0.0007018387902598309
0.397035405	0.00068674382	3.45845083e-05	0.0006632286812304277
0.401978727	0.0006413674	3.45141113e-05	0.0006298701543020343
0.406922048	0.000571906133	3.44447665e-05	0.0006019754162107801
0.41186537	0.000526774813	3.44128879e-05	0.0005795468825350146
0.416808691	0.000518866867	3.4396361e-05	0.0005624034667875051
0.421752013	0.000491571833	3.43986321e-05	0.00055021025211687
0.426695334	0.00053115002	3.43708351e-05	0.000542510115963481
0.431638656	0.000494610473	3.43448356e-05	0.0005387557553222453
0.437199892	0.0004762693	3.21510494e-05	0.0005384923496917934
0.442761129	0.000576755518	3.21981507e-05	0.0005415492881681484
0.448322365	0.000631184647	3.33004789e-05	0.0005470210204894492
0.453883602	0.000612831353	3.41627616e-05	0.0005540424057764551
0.459444839	0.000607991812	3.36207479e-05	0.0005618213732228168
0.465006075	0.000592666206	3.3264562e-05	0.0005696633479335654
0.470567312	0.000622937094	3.32686418e-05	0.000576987507452891
0.476128549	0.000629079953	3.3289894e-05	0.0005833353068520405
0.481689785	0.000587716306	3.33613733e-05	0.0005883720580992256
0.487868937	0.000618846274	3.16301256e-05	0.0005921728113397201
0.494048089	0.000656815037	3.18656363e-05	0.0005939552318790924
0.500227241	0.000654590179	3.21824593e-05	0.0005937282798454763
0.506406393	0.000650301521	3.2779583e-05	0.0005916200713897567
0.512585544	0.000647298279	3.36151297e-05	0.0005878492544648771
0.518764696	0.000618322721	3.43313072e-05	0.000582696306170898
0.524943848	0.000620743289	3.49146307e-05	0.0005764764576518729
0.531123	0.000645960432	3.557158e-05	0.0005695155374092019
0.537302152	0.000581210374	3.62925479e-05	0.0005621296393532782
0.544099219	0.000501847271	3.52074962e-05	0.0005538597758397072
0.550896286	0.000511593871	3.6049115e-05	0.0005457600725403734
0.557693353	0.000547954133	3.69047993e-05	0.0005380987798701514
0.56449042	0.000548125462	3.80073655e-05	0.0005310741667522877
0.571287487	0.000493956233	3.94404515e-05	0.0005248159105863038
0.578084554	0.000557853362	4.09982059e-05	0.0005193909425292629
0.584881621	0.000587201957	4.28276517e-05	0.000514812373534391
0.591678688	0.000500670295	4.48514718e-05	0.0005110501849895631
0.59909367	0.000518585865	4.57804356e-05	0.0005078037584738455
