# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
6.87566081908379	0.04820888290023495	0.06926020558200906	0.8806810527915088	0.0003739414676390628	4.998883850824637e-06	3.5425488563361744e-08	0.0014708829492672613	-1.495308080314978e-06
6.976773478187964	0.04534226375595215	0.07083911339119747	0.88171423781895	0.0004448718208165074	5.956323119244052e-06	4.269881025836032e-08	0.0016535141911524162	-1.4841158716223915e-06
7.077886137292137	0.04260795202351379	0.07237442944049272	0.8826273361046104	0.0005280922601237877	7.0868739485787605e-06	5.140662004100407e-08	0.0018550518906879341	-1.4732928292929975e-06
7.178998796396311	0.04000271348680572	0.07386179952547034	0.883424598735676	0.0006255014821242921	8.419812542373714e-06	6.181952679127597e-08	0.0020769051378507286	-1.4628188428330096e-06
7.280111455500483	0.03752317454668114	0.07529693718414106	0.8841100646278762	0.0007392486150017684	9.988985721664296e-06	7.425670131295324e-08	0.0023205117838717417	-1.4526718147936562e-06
7.381224114604657	0.03516584243689662	0.07667564410971589	0.8846875046771245	0.0008717587832611742	1.1833456472907816e-05	8.909410703665652e-08	0.0025873274424148274	-1.4428275770838653e-06
7.48233677370883	0.03292712471214943	0.07799383048248193	0.8851603669873949	0.001025760047546692	1.3998229144863544e-05	1.0677403528898872e-07	0.0028788127672372777	-1.433259798689746e-06
7.583449432813004	0.030803347952044334	0.07924753508400938	0.8855317235297749	0.0012043115828910432	1.6535062268195432e-05	1.2781613570937164e-07	0.0031964189728630864	-1.4239398854206908e-06
7.6845620919171775	0.028790775633074632	0.08043294505601828	0.8858042185948383	0.0014108329133594982	1.950337748322395e-05	1.5283015746718694e-07	0.0035415715950504185	-1.4148368725332599e-06
7.785674751021351	0.026885625128770255	0.08154641516654537	0.8859800194062077	0.001649133971060342	2.2971273560416172e-05	1.825306448477102e-07	0.003915652523186171	-1.4059173113327727e-06
7.886787410125524	0.025084083805996766	0.082584486447585	0.8860607692672331	0.0019234456931090643	2.7016654975515078e-05	2.1775386178766116e-07	0.00431998037720478	-1.397145151117299e-06
7.987900069229697	0.023382324192937048	0.08354390407113824	0.8860475436148395	0.002238450811752991	3.1728484945947994e-05	2.59477254312563e-07	0.004755789347085673	-1.3884816181074302e-06
8.08901272833387	0.02177651820151175	0.0844216343345819	0.885940809354603	0.00259931443104698	3.7208173235155726e-05	3.088417978308873e-07	0.005224206663160526	-1.3798850932951458e-06
8.190125387438044	0.020262850393859406	0.08521488063144365	0.8857403878487258	0.0030117139189574016	4.357110937311898e-05	3.6717761815426066e-07	0.0057262289199370075	-1.3713109914427872e-06
8.291238046542217	0.018837530288975463	0.08592109829000391	0.8854454219235902	0.0034818675774875955	5.0948352209487704e-05	4.36033321224722e-07	0.006262697534296241	-1.3627116437644696e-06
8.392350705646392	0.017496803711673625	0.08653800816959178	0.8850543472557243	0.004016561486485974	5.9488486893690564e-05	5.172095171274291e-07	0.006834273679956863	-1.3540361871222376e-06
8.493463364750564	0.016236963191667945	0.08706360891293803	0.8845648684841106	0.0046231738505385644	6.93596604460762e-05	6.127970793380925e-07	0.0074414131030077985	-1.3452304628621068e-06
8.594576023854739	0.015054357425761843	0.08749618776242184	0.883973940382577	0.005309696114280553	8.075180702595229e-05	7.252207405817314e-07	0.008084341286906863	-1.3362369286943503e-06
8.695688682958911	0.01394539982086539	0.08783432985840987	0.8832777544083599	0.006084750051290596	9.387907379541585e-05	8.572886924360378e-07	0.00876302949820231	-1.3269945872807257e-06
8.796801342063084	0.012906576139837322	0.08807692594904651	0.8824717309216434	0.006957599977340247	0.00010898245790000415	1.0122489271573185e-06	0.009477172304789052	-1.3174389354208458e-06
8.897914001167258	0.011934451275964634	0.08822317845270068	0.8815505173458306	0.007938159192189051	0.00012633266451525567	1.1938531373754828e-06	0.010226167214969765	-1.3075019379220895e-06
8.999026660271431	0.011025675185253441	0.08827260582670016	0.8805079925093793	0.009036989717499872	0.0001462331951183135	1.4064290725054119e-06	0.011009097136048402	-1.2971120303834305e-06
9.100139319375605	0.01017698800861678	0.08822504520886415	0.8793372773772024	0.010265294374038432	0.00016902367411121636	1.6549623401255574e-06	0.011824716393585611	-1.2861941552140545e-06
9.201251978479778	0.009385224418520712	0.08808065331155508	0.8780307523428488	0.011634900231393703	0.00019508342062279368	1.9451887363058554e-06	0.012671441084664715	-1.2746698352333885e-06
9.30236463758395	0.008647317226699824	0.0878399055613809	0.8765800812120202	0.013158232470279864	0.0002248352707246542	2.283698290995428e-06	0.013547344558393258	-1.2624572891509878e-06
9.403477296688125	0.007960300291197474	0.08750359349115738	0.8749762419635059	0.014848277723244622	0.00025874965338970406	2.6780523231068077e-06	0.014450158822239621	-1.2494715930938437e-06
9.504589955792298	0.007321310762238953	0.08707282040415269	0.8732095643255301	0.016718536006365498	0.000297348921276303	3.1369149147819318e-06	0.015377282661611667	-1.2356248921270007e-06
9.605702614896472	0.0067275907073310855	0.08654899534385163	0.8712697741539783	0.01878296042410319	0.00034121193481656374	3.670200335325702e-06	0.016325797230395966	-1.220826665393703e-06
9.706815274000645	0.006176488156520043	0.08593382541536522	0.8691460445443451	0.021055883923445318	0.00039097889510473176	4.2892380721708326e-06	0.017292489820275165	-1.204984048077887e-06
