# 0: q, 1: I_data, 2: I_err, 3: I_fit
1.265907375127620083e-01 3.358414422025920304e-02 7.866317954913539521e-05 3.547001105241521374e-02
1.325567751684310069e-01 3.253215176614900062e-02 8.018561456210639691e-05 3.437494970465330285e-02
1.388039835164280034e-01 3.115836700822580130e-02 8.115759433464010567e-05 3.287233782673779081e-02
1.453456137232390089e-01 2.921373972432339886e-02 7.800210811875769705e-05 3.096337658146354477e-02
1.521955414635819959e-01 2.714014418850310001e-02 7.770670876548260166e-05 2.866710630034322721e-02
1.593682963525810126e-01 2.468232909576520070e-02 8.196060024913489641e-05 2.602315548683085955e-02
1.668790927650229960e-01 2.195881913022470003e-02 6.472490357408039756e-05 2.309348388256473109e-02
1.747438621070900033e-01 1.913919236568770166e-02 6.267523381489729939e-05 1.996255034314535146e-02
1.829792866090040049e-01 1.595706238180360018e-02 6.119169319394440190e-05 1.673531734329653312e-02
1.916028347102760043e-01 1.312523765848539956e-02 5.975204413179169960e-05 1.353258240090041663e-02
2.006327981126080073e-01 1.011504951850730055e-02 5.831488157083180110e-05 1.048334327739802382e-02
2.100883305790439970e-01 7.449245596932100276e-03 5.693324082879870136e-05 7.714290160626297368e-03
2.199894885616719975e-01 5.164197281911199824e-03 4.808861871954900151e-05 5.337080010518907049e-03
2.303572737440429952e-01 3.260547850818799887e-03 4.712047874462599686e-05 3.434744208115817973e-03
2.412136775885639906e-01 1.824321049573199988e-03 4.630022860972559897e-05 2.049299644446143237e-03
2.525817279833310058e-01 1.098416026368299967e-03 4.689695622963900210e-05 1.173182717417097561e-03
2.644855380873720185e-01 6.636041913185000349e-04 4.741240845501939972e-05 7.472425322958197932e-04
2.769503574778909849e-01 6.591650993300999942e-04 4.138898890988880263e-05 6.674336230944640912e-04
2.900026257080020042e-01 7.759241669521999962e-04 4.082671098391669768e-05 8.008472976247054103e-04
3.036700283885679919e-01 1.032822959942800026e-03 4.023546878151689735e-05 1.009360259716936704e-03
3.179815559130970137e-01 1.211857957391400094e-03 4.050680357536009721e-05 1.176396611057923570e-03
3.329675649502469859e-01 1.223331197529100092e-03 3.713224811275500116e-05 1.229988923091183354e-03
3.486598428343959943e-01 1.213005267940100084e-03 3.771065117516889760e-05 1.154695625603285175e-03
3.650916749908360015e-01 1.029424686978500049e-03 3.874322531744570254e-05 9.870667491955942199e-04
3.822979155386250216e-01 7.827252612520000253e-04 3.477777251637969859e-05 7.944900761150557912e-04
4.003150612208449810e-01 6.566387493343999468e-04 3.453780327876549686e-05 6.441014397619990650e-04
4.191813288190909814e-01 5.057661161402000460e-04 3.439745105598890140e-05 5.740371087597116381e-04
4.389367362163810182e-01 5.076524089303999969e-04 3.216575972802400240e-05 5.799905830923930087e-04
4.596231872804599772e-01 6.075003213534000204e-04 3.360932505392959701e-05 6.236852836203237490e-04
4.812845607475150222e-01 5.907303037758999736e-04 3.335616489922170230e-05 6.583242804591858850e-04
5.039668032948599885e-01 6.519947251654999469e-04 3.254383271724029902e-05 6.557048030859261110e-04
5.277180270000000339e-01 6.320647241338999767e-04 3.520957326689670231e-05 6.182464792102698031e-04
5.525886113927950261e-01 5.206468043712999703e-04 3.626216222597360037e-05 5.696039755718972607e-04
5.786313103172010530e-01 5.602141640514000280e-04 4.114536658682660218e-05 5.333184359044719882e-04
