	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
20	1e-07	0.9715207509931917	436.73356598403876	7.787751931539302	2.5316927743252897	2.9406791346435197	4.534180121246829	2.4780409837309114	0.9394002395911375	2.4799151533334847	27.443223163247268	0.0776569485444862	2.544152401455729	9.0	3.05	3.459883444688538	0.29395561484835314	0.4440434492228824	0.81	2.0515822563174027	50.0	317.28862555132565	30.43226461512159	0.0005260018822919519	3.5692014881584977
21	1e-07	0.8389807410298651	468.12534336135144	8.274776430548135	2.719870527481634	3.052466937797317	4.509291042740245	2.5040690633574245	0.8301684539416694	2.4257486611429693	27.539020356677014	0.08319014603949963	2.457673679891264	9.0	3.05	3.236244852623547	0.2906514433420715	0.45304220622079533	0.81	2.082738007109151	50.0	319.7920375598979	30.25275347588629	0.0004843982124383912	5.111427675350389
22	1e-07	0.9469422344740267	447.02537405002045	10.518094181047388	2.719216041368802	2.9355125703474743	3.8598023218924595	2.4397718352833913	0.9718311661520558	2.6395980092788767	28.44357325485073	0.08069160246602426	2.6457378781513694	9.0	3.05	3.6992279884712795	0.30323247068307635	0.4392058763427752	0.81	2.1008604379180604	50.0	324.8532090248707	30.40370424141303	0.0005272558775589744	3.74159264610223
23	1e-07	0.721683801717882	510.11192774630325	10.794327354299183	2.7659857731208413	3.0223954623961005	4.334155040314805	2.5054878140796064	0.7934960625897279	2.424277194167955	28.132613695910113	0.07815129247397076	2.414886559020921	9.0	3.05	3.45920310447061	0.29543916283022753	0.43889128953198525	0.81	2.046984085546567	50.0	320.09242340928876	30.42590158097986	0.000517033024490363	3.389965484116991
24	1e-07	1.1063966100996847	431.54032798099456	10.974371000260604	2.641066552073858	2.982798723279876	4.4453853298974435	2.5522456805098295	0.7317126730043365	2.434189230171478	27.811402331547242	0.08254476451154277	2.5720318206824837	9.0	3.05	3.532071738396502	0.2765272076435583	0.458113619689618	0.81	1.9961519156974965	50.0	329.657358517309	30.26236232896785	0.0005624435113790666	4.068902748873658
25	1e-07	1.0022373867909955	410.15247907381314	7.3966968881469946	2.9019153909100344	2.970470801283735	3.8596037504683616	2.3805428233040793	0.7671189745153145	2.440537190381062	28.383085549037165	0.07737236481923276	2.5011013070401966	9.0	3.05	3.994892983105161	0.29367376111524407	0.45811510131068445	0.81	2.112621952947209	50.0	311.283523548413	30.43295896093144	0.0004781983524274783	3.6437176881303035
26	1e-07	0.5923862733518408	553.0692376867758	5.497625704935437	2.6009407120907815	2.8803400389329767	4.410123371991447	2.553401219412834	0.8497852035736271	2.5529690242698697	27.458874071475183	0.07868521882138556	2.556229558688145	9.0	3.05	3.3092784200873333	0.3054634451447799	0.453037577782786	0.81	2.054090667877315	50.0	319.55892109339527	30.38575367571808	0.0005880052383950765	3.6712439102465777
27	1e-07	1.0883793148886174	417.18288683152167	9.926900924102586	2.857010247416911	2.9476840729771436	4.268985575099396	2.4667260272991554	0.8089492567644935	2.3308492210795997	28.47054934133045	0.0808192775358671	2.595346592289561	9.0	3.05	3.4051625762883275	0.297593508410336	0.43420586440351094	0.81	2.060394235537801	50.0	326.2850295595264	30.37777187008247	0.0005429982516680782	3.8602971312316487
28	1e-07	0.6248179752594499	537.867071347015	8.378873144291635	2.5876777296070173	3.035307019884156	4.385110136831375	2.428083113249293	0.8738278790252084	2.5316384026819128	27.932585144224518	0.08075422178938135	2.483330168100712	9.0	3.05	3.3643592803244036	0.2790252885894031	0.4471155371533465	0.81	2.054828324179557	50.0	318.92243311723206	30.323133564379376	0.0005145435448343414	3.529241189355096
29	1e-07	0.9421143763086042	429.0409806828509	7.0018753753471685	2.7590018757696257	2.943980861929186	4.193257101273458	2.530178612508422	0.7638084940377623	2.5174617647101227	28.489660916621176	0.07924327531891913	2.6003784967375174	9.0	3.05	3.3264491698932286	0.27837076284790335	0.4391590115780648	0.81	2.047639795453311	50.0	316.26472951090255	30.378043723947766	0.0004292327588354515	4.322698507581102
