# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
8.489869028246451	0.019061575741797756	0.08731397953355577	0.8801874015161719	0.01142377413254854	2.9690254141248274e-05	8.832416737902607e-06	0.001974746347495732	-1.2756788619556293e-06
8.590938897630338	0.017722608104049523	0.08775106547982006	0.8796531948477367	0.012706786118556948	3.5194791249842227e-05	1.0256875415441055e-05	0.0021208937083632023	-1.2639166977820232e-06
8.692008767014224	0.016463498780588573	0.08809355036936378	0.8790036875453582	0.014110135424191874	4.16515746128915e-05	1.1897417524270825e-05	0.002275578791271716	-1.2518829744862034e-06
8.793078636398109	0.015280666741321322	0.08834031175967945	0.8782345222269147	0.015642133711612084	4.921222569482522e-05	1.3784544488751878e-05	0.0024393686644796444	-1.2395213668756973e-06
8.894148505781995	0.014170596740978803	0.08849053911608619	0.8773406209304816	0.017311318865819974	5.8050122691712104e-05	1.595270117266779e-05	0.0026129213599972094	-1.2267740489902674e-06
8.995218375165882	0.013129846265504171	0.08854373824735887	0.8763161903704139	0.019126419098665998	6.83631127394538e-05	1.844073108765296e-05	0.0027970019639629398	-1.2135818366214976e-06
9.096288244549768	0.01215505167501811	0.08849973401424083	0.8751547333348526	0.0210963115087211	8.037649578461645e-05	2.1292376338223248e-05	0.0029925003238461035	-1.199884349735242e-06
9.197358113933655	0.011242933571130747	0.08835867129006551	0.8738490663611173	0.02322997494535163	9.434629703091581e-05	2.4556825637489414e-05	0.00320045036042345	-1.1856201954459588e-06
9.298427983317541	0.010390301418842828	0.0881210141661129	0.8723913437845328	0.025536437079719827	0.00011056284430330734	2.8289313834816922e-05	0.003422050943604921	-1.1707271719670938e-06
9.399497852701428	0.009594057455371667	0.08778754340780108	0.8707730882121414	0.02802471564688898	0.000129354665767134	3.25517764866708e-05	0.003658688259063862	-1.155142493708959e-06
9.500567722085314	0.008851199919960305	0.08735935218122633	0.8689852274256797	0.030703753891497737	0.0001510927221574311	3.7413563070992714e-05	0.003911959557484279	-1.1388030374167202e-06
9.601637591469201	0.008158825640096274	0.08683784008278589	0.867018137668438	0.033582350324192156	0.00017619498596781503	4.2952212489716704e-05	0.004183698140358987	-1.1216456089383768e-06
9.702707460853087	0.007514132010596389	0.0862247055175178	0.864861693218441	0.036669082976630504	0.00020513137787349687	4.925429451916283e-05	0.004475999396033511	-1.1036072298890117e-06
9.803777330236972	0.0069144184027231876	0.08552193648424103	0.862505322096218	0.03997222842870645	0.0002384290679734039	5.6416320849486346e-05	0.004791247657593113	-1.0846254431366696e-06
9.904847199620859	0.006357087040907686	0.08473179983746222	0.859938067699652	0.04349967597181474	0.0002766781461881246	6.454572929725328e-05	0.005132143610790773	-1.0646386356812597e-06
10.005917069004745	0.005839643384781238	0.08385682910721386	0.8571486561015165	0.04725883736549664	0.00032053766230177616	7.376194467446905e-05	0.005501731936198277	-1.0435863771357663e-06
10.106986938388632	0.005359696054088032	0.08289981096839871	0.8541255686878565	0.05125655274048281	0.0003707420316491305	8.419751964769723e-05	0.005903428825892496	-1.0214097716542345e-06
10.208056807772518	0.004914956333680951	0.08186377046074231	0.8508571197579112	0.055498993297684734	0.0004281077972914579	9.59993587167641e-05	0.006341048972102755	-9.980518207895388e-07
10.309126677156405	0.004503237295218375	0.08075195506900912	0.8473315386494527	0.05999156154862855	0.0004935407336693622	0.000109330028178351	0.0068188315842744	-9.734577944122925e-07
10.410196546540291	0.0041224525714004395	0.0795678177806496	0.8435370558978562	0.06473878993661297	0.0005680432701499882	0.00012436915460980916	0.007341464952925497	-9.475756064872981e-07
10.511266415924178	0.0037706148176313145	0.07831499924444635	0.83946199288364	0.06974423876784705	0.0006527222055908984	0.00014131491400711175	0.007914109044519488	-9.203561921928515e-07
10.612336285308064	0.0034458338948913244	0.07699730915897442	0.8350948543722776	0.07501039446624938	0.0007487966770263924	0.00016038561323233162	0.008542415582413605	-8.917538825882621e-07
10.713406154691949	0.0031463148063691922	0.07561870702374258	0.8304244233025561	0.0805385692426887	0.0008576063368600553	0.00018182136486492588	0.00923254504582617	-8.617267727935549e-07
10.814476024075836	0.002870355419060923	0.07418328238871805	0.8254398571362987	0.0863288033374209	0.0009806196835506033	0.0002058858559021885	0.009991180002779931	-8.302370794496364e-07
10.915545893459722	0.0026163440001072593	0.07269523473954835	0.8201307850436195	0.09237977105154845	0.0011194424807537404	0.000232868210012611	0.010825534185115051	-7.972514830842582e-07
11.016615762843609	0.0023827565961340924	0.07115885315618235	0.8144874051647116	0.09868869182777444	0.00127582618929628	0.00026308494220716945	0.011743356714911182	-7.627414509253683e-07
11.117685632227495	0.0021681542822980485	0.06957849588177877	0.8085005811621254	0.10525124767089804	0.0014516763252943859	0.00029688200385389094	0.012752930902867122	-7.266835356848594e-07
11.218755501611382	0.001971180306138049	0.0679585699368004	0.8021619372571814	0.11206150821290414	0.0016490606462913214	0.00033463691491735387	0.013863067061125993	-6.890596458874174e-07
11.319825370995268	0.0017905571497091018	0.06630351091007426	0.7954639509311346	0.11911186472478284	0.001870217055607953	0.0003767609791547971	0.015083088806311396	-6.498572834453401e-07
11.420895240379155	0.0016250835318404769	0.06461776305439797	0.7884000424664233	0.12639297435624147	0.0021175611033208896	0.0004237015767429932	0.016422812373605378	-6.090697443839309e-07
