# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.00527718027	0.07412517	0.00584518858	0.07072348809943993
0.00589509545	0.06593432	0.00420839574	0.05266354286125983
0.00651301063	0.054607518	0.00311882321	0.0450026718706629
0.00713092581	0.044579941	0.00248766191	0.041196524635387026
0.00774884099	0.041338273	0.00209743883	0.038220108283567755
0.00836675617	0.035502104	0.00179729521	0.03511243654869818
0.00898467136	0.032234558	0.00157975677	0.03183859364927425
0.00960258654	0.028824129	0.00140850022	0.028628396269052194
0.0102205017	0.02510555	0.00126127097	0.025687535409219794
0.0108384169	0.022081056	0.00114822398	0.023121139121763182
0.0114563321	0.021635813	0.00105140325	0.02094742660911465
0.0120742473	0.019333966	0.000974836486	0.019133654476119522
0.0126921624	0.019210849	0.000919704493	0.017626570243769964
0.0133100776	0.019355749	0.0008521424	0.01637095675974121
0.0139279928	0.01530076	0.000799411188	0.015318278400693082
0.014545908	0.015179024	0.0007679398	0.014429223423108152
0.0151638232	0.014015798	0.000728734631	0.013673239882174068
0.0157817384	0.013264628	0.000686765101	0.013026971489342069
0.0163996535	0.011882358	0.000660169688	0.0124725587366157
0.0170175687	0.012013634	0.000634414433	0.011996191376108075
0.0176354839	0.011273706	0.000610201153	0.011587004147106903
0.0182533991	0.0107256563	0.000593958922	0.01123628013544679
0.0188713143	0.0108489906	0.000571407463	0.010936893094718226
0.0194892294	0.0107653154	0.000552233546	0.010682920064078423
0.0201071446	0.010491994	0.000540839764	0.010469370293908434
0.0207250598	0.0097666428	0.000523334703	0.010291992576540848
0.021342975	0.0095689848	0.000507055535	0.010147134161802802
0.0219608902	0.0100866533	0.000499539007	0.010031634890104654
0.0225788054	0.009799173	0.00048603676	0.009942745339078652
0.0231967205	0.0087142186	0.000472217415	0.009878061998530733
0.0238146357	0.0089831974	0.000466539145	0.009835474838275302
0.0244325509	0.0092322232	0.000453558042	0.009813124365759946
0.0250504661	0.0084650055	0.000445645524	0.00980936586965145
0.0256683813	0.0090555135	0.00044179948	0.009822739521323145
0.0262862964	0.0087276986	0.00043004622	0.009851945154683569
0.0269042116	0.0091371845	0.00042165258	0.009895820927577638
0.0275221268	0.0090067334	0.000415982301	0.009953325126441976
0.028140042	0.0089973029	0.000408464981	0.010023520680537818
0.0287579572	0.0091996778	0.000402372668	0.01010556189054894
0.0293758723	0.0090798534	0.000397328399	0.01019868302601324
0.0299937875	0.008527114	0.000389913989	0.010302188589848231
0.0306117027	0.0099720836	0.00038578179	0.010415444776231306
0.0312296179	0.009469339	0.000382959439	0.010537872220783766
0.0318475331	0.0092793486	0.000376738144	0.010668939651064697
0.0324654483	0.0105944887	0.000372245518	0.010808158381691222
0.0330833634	0.0093981323	0.000368131393	0.010955077495435695
0.0337012786	0.0101768865	0.000367542322	0.011109279754147647
0.0343191938	0.0100320155	0.000373889251	0.011270377794058116
0.034937109	0.0110014803	0.00037598661	0.011438011008803362
0.0355550242	0.0109408056	0.00037381622	0.011611842704828793
0.0361729393	0.0111609091	0.000374627726	0.01179155758755864
0.0367908545	0.0112447124	0.000373974185	0.01197685968691813
0.0374087697	0.01167228	0.000372738796	0.012167470245359075
0.0380266849	0.01128938	0.000371958936	0.012363126117608876
0.0386446001	0.012361831	0.000369783048	0.012563578220020103
0.0392625153	0.0119165092	0.000368799502	0.012768590178062759
0.0398804304	0.0124843342	0.00036760609	0.012977937088312509
0.0404983456	0.0125322496	0.000366464985	0.013191404581607979
0.0411162608	0.0130657588	0.000363231728	0.013408787661798541
0.041734176	0.0132840358	0.000357075275	0.01362988998429685
0.0423520912	0.0131265128	0.000349844271	0.013854523056088378
0.0429700063	0.0136417762	0.000342358339	0.014082505511709935
0.0435879215	0.0137705485	0.000338851009	0.014313662645143692
0.0442058367	0.0142505936	0.000335579255	0.014547825634955335
0.0448237519	0.0143922852	0.000330749341	0.014784831193829688
0.0454416671	0.0147260629	0.000328266731	0.015024521084268907
0.0460595823	0.0146401974	0.000325260661	0.015266741715465411
0.0466774974	0.0153849079	0.000320762225	0.015511343740259123
0.0472954126	0.0152105586	0.000319125675	0.015758181886302933
0.0479133278	0.0163327504	0.000317208306	0.01600711442299544
0.048531243	0.0162903703	0.000313763833	0.01625800305273254
0.0491491582	0.016613318	0.000311902332	0.01651071263068373
0.0497670733	0.0173857237	0.000309178171	0.016765110906001458
0.0503849885	0.0177067693	0.000306449706	0.017021068490338246
0.0510029037	0.0175712469	0.0003053302	0.017278458433361513
0.0516208189	0.0182840204	0.000303744181	0.01753715622694244
0.0522387341	0.0183211046	0.000300915347	0.017797039619430303
0.0528566493	0.0184005203	0.000299715733	0.018057988485058865
0.0534745644	0.0191411493	0.000298393272	0.01831988466368185
0.0547103948	0.0193321153	0.000295478571	0.018846056114862265
0.0559462252	0.0202758963	0.000292578145	0.019374645371012147
0.0571820555	0.0204974562	0.000300827365	0.019904770177682638
0.0584178859	0.0209465967	0.000302915042	0.02043557264195852
0.0596537162	0.0218574469	0.000304903616	0.02096621724216968
0.0608895466	0.0222633387	0.000306833138	0.021495889835746584
0.062125377	0.0229399704	0.000305585765	0.022023796318872718
0.0633612073	0.0235896709	0.000305770712	0.02254916196304745
0.0645970377	0.0235083083	0.000298443807	0.023071230955299792
0.0658328681	0.0238701608	0.000291264145	0.02358926572851905
0.0670686984	0.024824942	0.000286032886	0.024102546819482172
0.0683045288	0.0253194933	0.000282895961	0.024610372840374106
0.0695403592	0.0254104504	0.000280157235	0.02511206017675242
0.0707761895	0.0264152006	0.000277194007	0.025606943143041423
0.0720120199	0.0263289078	0.000273525337	0.02609437419559278
0.0732478502	0.026706866	0.000271816504	0.026573723802765625
0.0744836806	0.0272316424	0.000269685168	0.027044380951793217
0.075719511	0.0279879396	0.000266736234	0.027505753100420704
0.0769553413	0.0280890197	0.000265749905	0.027957266546373115
0.0781911717	0.0283959273	0.00026356904	0.028398366801111515
0.0794270021	0.0289612592	0.000266742647	0.028828518649654487
0.0806628324	0.0292332713	0.000271751518	0.02924720654939594
0.0818986628	0.0295727807	0.000126203021	0.029653935014350347
0.0831344932	0.0299468525	0.000123833858	0.03004822869560243
0.0843703235	0.030330765	0.000122096104	0.030429632764783495
0.0856061539	0.030785941	0.000121174878	0.030797713269759268
0.0868419842	0.0310712485	0.000119680157	0.03115205717641461
0.0880778146	0.031464663	0.000118163737	0.03149227284689708
0.089313645	0.0317781276	0.000117621407	0.031817990059109014
0.0905494753	0.0321163196	0.000117081423	0.032128860301902484
0.0917853057	0.0324489515	0.000116213022	0.032424557028445544
0.0930211361	0.0326469128	0.000115788994	0.032704775666272064
0.0942569664	0.033195414	0.000115136201	0.0329692338359957
0.0954927968	0.0333959262	0.000114095095	0.0332176715230254
0.0967286271	0.0335504805	0.000113883784	0.03344985101880336
0.0979644575	0.0341676677	0.000113054431	0.033665557143214474
0.0992002879	0.0340428636	0.00011154837	0.033864597144748126
0.100436118	0.0340672128	0.000110669672	0.03404680074255461
0.101671949	0.0340499405	0.000110351818	0.03421202033607302
0.102907779	0.0345071189	0.000109823515	0.034360130334159425
0.104143609	0.0346361119	0.000109298256	0.03449102788851409
0.10537944	0.0346573977	0.000108918524	0.03460463234168478
0.10661527	0.0346074894	0.000107969359	0.03470088488222774
0.1078511	0.0344771641	0.000107296861	0.03477974893671334
0.109704846	0.0347018416	7.82198265e-05	0.03486541493897726
0.111558592	0.0347988654	7.76128259e-05	0.03491196869142945
0.113412337	0.0347263493	7.79273066e-05	0.034919557766912246
0.115266083	0.0346675773	7.84819452e-05	0.034888434748743355
0.117119828	0.034651159	7.87599549e-05	0.034818954773078295
0.118973574	0.0346051187	7.89896077e-05	0.03471157263190594
0.120827319	0.0343701637	7.89365883e-05	0.034566840037038575
0.122681065	0.0341734473	7.88770972e-05	0.034385401864853456
0.12453481	0.0339575658	7.87583158e-05	0.03416799324122077
0.126388556	0.0336181052	7.86733181e-05	0.033915434992112165
0.128242301	0.0333067266	7.85803606e-05	0.033628630596900536
0.130096047	0.0330136534	7.85728721e-05	0.0333085609194416
0.131949793	0.0326290087	7.96991735e-05	0.03295628088212645
0.133803538	0.0323332042	8.11847817e-05	0.0325729145532713
0.135657284	0.0318656179	8.16820357e-05	0.03215964977600567
0.137511029	0.0315112662	8.17991473e-05	0.031717734855823305
0.139364775	0.0310053045	8.08793344e-05	0.03124847187116706
0.14121852	0.0305338214	7.95175581e-05	0.030753213578091947
0.143072266	0.0300798765	7.88196891e-05	0.030233356318176065
0.144926011	0.0293488951	7.80848595e-05	0.02969033702979161
0.146779757	0.0287517976	7.77192755e-05	0.029125625852388693
0.148633502	0.0281770332	7.78727212e-05	0.028540723295864684
