1.31949793e-01	3.26290087e-02	7.96991735e-05
1.33803538e-01	3.23332042e-02	8.11847817e-05
1.35657284e-01	3.18656179e-02	8.16820357e-05
1.37511029e-01	3.15112662e-02	8.17991473e-05
1.39364775e-01	3.10053045e-02	8.08793344e-05
1.41218520e-01	3.05338214e-02	7.95175581e-05
1.43072266e-01	3.00798765e-02	7.88196891e-05
1.44926011e-01	2.93488951e-02	7.80848595e-05
1.46779757e-01	2.87517976e-02	7.77192755e-05
1.48633502e-01	2.81770332e-02	7.78727212e-05
1.50487248e-01	2.76773494e-02	7.78389849e-05
1.52340993e-01	2.70944042e-02	7.76954462e-05
1.54194739e-01	2.65959274e-02	7.86324416e-05
1.56048485e-01	2.57683903e-02	8.02413918e-05
1.57902230e-01	2.51903415e-02	8.13078490e-05
1.59755976e-01	2.45479927e-02	8.21332107e-05
1.61609721e-01	2.39102553e-02	8.20712004e-05
1.64081382e-01	2.29112405e-02	6.60879549e-05
1.66553043e-01	2.20665817e-02	6.48190480e-05
1.69024703e-01	2.12496744e-02	6.41053747e-05
1.71496364e-01	2.03109877e-02	6.34600154e-05
1.73968025e-01	1.94560952e-02	6.28636792e-05
1.76439686e-01	1.84465065e-02	6.22633301e-05
1.78911346e-01	1.74690403e-02	6.17570906e-05
1.81383007e-01	1.65228036e-02	6.14344335e-05
1.83854668e-01	1.56468164e-02	6.10585772e-05
1.86326328e-01	1.47650188e-02	6.05610004e-05
1.88797989e-01	1.39778281e-02	6.01823309e-05
1.91269650e-01	1.32413407e-02	5.98075030e-05
1.93741311e-01	1.23800546e-02	5.93960930e-05
1.96212971e-01	1.15927080e-02	5.90523339e-05
1.98684632e-01	1.07008977e-02	5.86947664e-05
2.01156293e-01	9.95762530e-03	5.82128021e-05
2.03627954e-01	9.23776034e-03	5.78412505e-05
2.06099614e-01	8.53510029e-03	5.75067854e-05
2.08571275e-01	7.84924417e-03	5.70976272e-05
2.11042936e-01	7.19754697e-03	5.68298009e-05
2.13514596e-01	6.53650421e-03	5.64005586e-05
2.16604172e-01	5.84966534e-03	4.84984930e-05
2.19693748e-01	5.23086668e-03	4.81218030e-05
2.22783324e-01	4.53437726e-03	4.77751297e-05
2.25872900e-01	3.96683513e-03	4.74583629e-05
2.28962476e-01	3.46930499e-03	4.72110567e-05
2.32052052e-01	3.00689311e-03	4.70104201e-05
2.35141628e-01	2.59694206e-03	4.67258650e-05
2.38231204e-01	2.12776683e-03	4.64941215e-05
2.41320780e-01	1.81342413e-03	4.62932658e-05
2.44410356e-01	1.60836502e-03	4.60676594e-05
2.47499931e-01	1.38047414e-03	4.59012040e-05
2.50589507e-01	1.15954204e-03	4.60830008e-05
2.53679083e-01	1.06474660e-03	4.73452991e-05
2.56768659e-01	8.58677822e-04	4.89319576e-05
2.59858235e-01	6.29968422e-04	4.89569311e-05
2.62947811e-01	6.26041311e-04	4.78008859e-05
2.66037387e-01	7.01512033e-04	4.70203634e-05
2.69126963e-01	6.76548178e-04	4.66421218e-05
2.72834454e-01	5.89339064e-04	4.15881092e-05
2.76541945e-01	6.52289827e-04	4.14120744e-05
2.80249436e-01	7.14702245e-04	4.12025087e-05
2.83956927e-01	7.60020155e-04	4.10527766e-05
2.87664418e-01	7.69227655e-04	4.09419546e-05
2.91371909e-01	7.79845727e-04	4.07592229e-05
2.95079400e-01	8.22227327e-04	4.04744005e-05
2.98786892e-01	9.80101273e-04	4.02126686e-05
3.02494383e-01	1.03123225e-03	4.00648439e-05
3.06201874e-01	1.03624868e-03	4.06029230e-05
3.09909365e-01	1.10440065e-03	4.10141342e-05
3.13616856e-01	1.14818694e-03	4.06729756e-05
3.17324347e-01	1.21475163e-03	4.05190468e-05
3.21031838e-01	1.19842765e-03	4.04499795e-05
3.25357244e-01	1.23308622e-03	3.68348872e-05
3.29682651e-01	1.26297982e-03	3.69718863e-05
3.34008057e-01	1.21077255e-03	3.71830425e-05
